calendar_year_month,sku,sales_usd,sales_qty,calendar_date
201903,4309-0,689160.98,5552,2019-03-01
201903,4326-0,555703.88,4064,2019-03-01
201903,4418-0,226435.16,2962,2019-03-01
201903,4421-0,215633.56,2996,2019-03-01
201903,4434-0,377042.36,2720,2019-03-01
201903,4467-0,715174.5599999999,13296,2019-03-01
201903,4468-0,577235.26,10734,2019-03-01
201903,45385-0,28577.22,128,2019-03-01
201903,45927-0,821164.55,3707,2019-03-01
201903,45989-0,266447.89,1478,2019-03-01
201903,4636-0,990656.27,38261,2019-03-01
201903,4639-0,96552.61,4241,2019-03-01
201903,4647-0,110437.98,9876,2019-03-01
201903,4648-0,7062.18,714,2019-03-01
201903,4694-0,107389.5,8334,2019-03-01
201903,4734-0,151014.6,6519,2019-03-01
201903,4774-0,392011.0,36766,2019-03-01
201903,4775-0,116288.15,11910,2019-03-01
201903,5172-0,593741.53,1551,2019-03-01
201903,5297-0,24833.48,262,2019-03-01
201903,5401-PA-0,986001.11,461,2019-03-01
201903,78052-0,47193.82,2309,2019-03-01
201903,78253-0,26245.36,200,2019-03-01
201903,78279-0,59207.83,383,2019-03-01
201903,78279-96,69166.34,340,2019-03-01
201903,98993-0,404010.39,1662,2019-03-01
201903,98994-0,395593.64,1611,2019-03-01
201903,99042-NA,56975.1,467,2019-03-01
201903,99517-LGR-1WA,3244.3199999999997,6,2019-03-01
201903,99517-LGR-1WT,2081.56,3,2019-03-01
201903,99520-LGR-1WA,3122.34,3,2019-03-01
201903,99520-LGR-1WT,0.0,2,2019-03-01
201903,99522-LG-1WA,1614.42,3,2019-03-01
201903,99522-LG-1WT,1670.91,2,2019-03-01
201903,99524-LG-1WA,13005.11,9,2019-03-01
201903,99524-LG-1WT,2128.0299999999997,2,2019-03-01
201903,99530-LGR-1WA,6921.31,10,2019-03-01
201903,99530-LGR-1WT,1799.14,3,2019-03-01
201903,99533-LGR-1WA,3711.24,4,2019-03-01
201903,99533-LGR-1WT,5743.14,8,2019-03-01
201903,99535-LG-1WA,2833.56,3,2019-03-01
201903,99535-LG-1WT,2087.23,2,2019-03-01
201903,99537-LG-1WA,2868.3199999999997,3,2019-03-01
201903,99541-R-1WA,2486.7200000000003,7,2019-03-01
201903,99541-R-1WT,1861.71,5,2019-03-01
201903,99543-R-1WA,3208.71,5,2019-03-01
201903,99543-R-1WT,2014.2199999999998,3,2019-03-01
201903,99544-1WA,5116.110000000001,5,2019-03-01
201903,99544-1WT,1981.92,2,2019-03-01
201903,99548-1WA,1765.28,2,2019-03-01
201903,99548-1WT,2839.13,3,2019-03-01
201903,CB-CLW2026SS,98427.29000000001,997,2019-03-01
201904,10491-0,1817369.93,7315,2019-04-01
201904,10493-0,88885.01,345,2019-04-01
201904,11464-0,4115096.6,32917,2019-04-01
201904,11499-0,697199.62,4577,2019-04-01
201904,14047-0,23532.33,97,2019-04-01
201904,19042-0,60727.54,643,2019-04-01
201904,20454-0,161581.47,8136,2019-04-01
201904,20455-0,182334.94999999998,10203,2019-04-01
201904,20466-0,230435.36,11740,2019-04-01
201904,20467-0,159670.29,9520,2019-04-01
201904,21285-0,3497064.12,20563,2019-04-01
201904,22907-0,1413901.76,8093,2019-04-01
201904,22908-0,2526652.57,12051,2019-04-01
201904,23270-0,108202.5,513,2019-04-01
201904,2967-BR1,57399.04,596,2019-04-01
201904,30015-0,888950.78,52324,2019-04-01
201904,3073-NA,229181.25,2491,2019-04-01
201904,3569-0,138122.41,1490,2019-04-01
201904,3946-0,297622.38,1185,2019-04-01
201904,4008-0,176320.98,6478,2019-04-01
201904,404716-0,213838.93,1881,2019-04-01
201904,4144-0,452921.14,3899,2019-04-01
201904,4166-0,107939.15,1482,2019-04-01
201904,4167-0,87595.26,1202,2019-04-01
201904,4198-0,583392.51,6878,2019-04-01
201904,4199-0,2600914.61,27132,2019-04-01
201904,4309-0,948508.02,7949,2019-04-01
201904,4326-0,488932.52,3495,2019-04-01
201904,4418-0,251301.65,3357,2019-04-01
201904,4421-0,265771.49,3781,2019-04-01
201904,4434-0,524567.08,3796,2019-04-01
201904,4467-0,945428.63,18111,2019-04-01
201904,4468-0,824684.13,15426,2019-04-01
201904,45385-0,562573.03,2547,2019-04-01
201904,45927-0,851122.99,3842,2019-04-01
201904,45989-0,167899.61000000002,993,2019-04-01
201904,4636-0,1047718.58,40525,2019-04-01
201904,4639-0,120805.8,5233,2019-04-01
201904,4647-0,132416.53,11430,2019-04-01
201904,4648-0,9888.31,1023,2019-04-01
201904,4694-0,97630.08,7610,2019-04-01
201904,4734-0,139551.07,6092,2019-04-01
201904,4774-0,454402.8,43063,2019-04-01
201904,4775-0,130882.76,13314,2019-04-01
201904,5172-0,709316.38,1910,2019-04-01
201904,5297-0,53043.16,472,2019-04-01
201904,5401-PA-0,424262.5,210,2019-04-01
201904,78052-0,52962.95,2601,2019-04-01
201904,78253-0,2166423.36,16510,2019-04-01
201904,78279-0,3980417.88,25754,2019-04-01
201904,78279-96,338101.4,1663,2019-04-01
201904,98993-0,467031.81,1924,2019-04-01
201904,98994-0,589633.59,2412,2019-04-01
201904,99042-NA,60179.71,493,2019-04-01
201904,99517-LGR-1WA,3008.18,3,2019-04-01
201904,99517-LGR-1WT,3931.83,7,2019-04-01
201904,99520-LGR-1WA,4163.12,8,2019-04-01
201904,99520-LGR-1WT,3260.5699999999997,3,2019-04-01
201904,99522-LG-1WA,3228.84,2,2019-04-01
201904,99524-LG-1WA,5507.4,4,2019-04-01
201904,99530-LGR-1WA,6025.18,8,2019-04-01
201904,99530-LGR-1WT,1773.5700000000002,4,2019-04-01
201904,99533-LGR-1WA,6468.299999999999,8,2019-04-01
201904,99533-LGR-1WT,2868.21,3,2019-04-01
201904,99535-LG-1WA,4250.34,3,2019-04-01
201904,99535-LG-1WT,2568.91,5,2019-04-01
201904,99537-LG-1WA,2607.5699999999997,2,2019-04-01
201904,99537-LG-1WT,1332.04,2,2019-04-01
201904,99541-R-1WA,2358.78,4,2019-04-01
201904,99541-R-1WT,614.97,2,2019-04-01
201904,99543-R-1WA,1419.9,4,2019-04-01
201904,99544-1WA,4937.8,6,2019-04-01
201904,99544-1WT,2972.8900000000003,3,2019-04-01
201904,99548-1WA,3997.2200000000003,6,2019-04-01
201904,99548-1WT,0.0,2,2019-04-01
201904,CB-CLW2026SS,115588.31,1138,2019-04-01
201905,10491-0,1478439.1300000001,5953,2019-05-01
201905,10493-0,73281.93,284,2019-05-01
201905,11464-0,3995973.2,32010,2019-05-01
201905,11499-0,787213.47,5213,2019-05-01
201905,14047-0,39131.01,162,2019-05-01
201905,19042-0,53307.58,548,2019-05-01
201905,20454-0,208030.56,10491,2019-05-01
201905,20455-0,159754.2,8942,2019-05-01
201905,20466-0,245707.64,12767,2019-05-01
201905,20467-0,162574.46,9905,2019-05-01
201905,21285-0,2333173.36,13718,2019-05-01
201905,22907-0,1308130.96,7498,2019-05-01
201905,22908-0,1311094.49,6256,2019-05-01
201905,23270-0,128029.06,609,2019-05-01
201905,2967-BR1,57382.52,578,2019-05-01
201905,30015-0,239643.36,14118,2019-05-01
201905,3073-NA,232386.68,2472,2019-05-01
201905,3569-0,159958.82,1796,2019-05-01
201905,3946-0,291321.79,1159,2019-05-01
201905,4008-0,203740.78,7342,2019-05-01
201905,404715-0,1505103.5999999999,20020,2019-05-01
201905,404716-0,80842.19,713,2019-05-01
201905,4144-0,449593.47000000003,3875,2019-05-01
201905,4166-0,110412.85,1515,2019-05-01
201905,4167-0,92201.21,1254,2019-05-01
201905,4198-0,658302.51,8010,2019-05-01
201905,4199-0,2394827.48,24931,2019-05-01
201905,4309-0,970304.97,8112,2019-05-01
201905,4326-0,484419.37,3376,2019-05-01
201905,4418-0,236614.25,3265,2019-05-01
201905,4421-0,275170.52,3872,2019-05-01
201905,4434-0,457629.45,3310,2019-05-01
201905,4467-0,928859.97,17877,2019-05-01
201905,4468-0,700016.33,13360,2019-05-01
201905,45385-0,782630.59,3504,2019-05-01
201905,45927-0,774757.8,3496,2019-05-01
201905,45989-0,337767.05,1986,2019-05-01
201905,4636-0,1247542.09,48341,2019-05-01
201905,4639-0,124193.48,5488,2019-05-01
201905,4647-0,130354.7,11465,2019-05-01
201905,4648-0,8792.0,931,2019-05-01
201905,4694-0,101885.06,7948,2019-05-01
201905,4734-0,255850.42,11009,2019-05-01
201905,4774-0,518711.89999999997,48648,2019-05-01
201905,4775-0,165202.34,16865,2019-05-01
201905,5172-0,825143.95,2232,2019-05-01
201905,5297-0,105179.81,1034,2019-05-01
201905,5401-PA-0,635915.3099999999,292,2019-05-01
201905,78052-0,64159.219999999994,3240,2019-05-01
201905,78253-0,902840.48,6881,2019-05-01
201905,78279-0,1337266.69,8653,2019-05-01
201905,78279-96,131619.45,647,2019-05-01
201905,98993-0,271148.62,1121,2019-05-01
201905,98994-0,506479.63,2081,2019-05-01
201905,99042-NA,46238.53,377,2019-05-01
201905,99517-LGR-1WA,3041.56,5,2019-05-01
201905,99517-LGR-1WT,475.2,3,2019-05-01
201905,99520-LGR-1WA,3092.76,4,2019-05-01
201905,99520-LGR-1WT,2804.09,5,2019-05-01
201905,99522-LG-1WA,1614.42,1,2019-05-01
201905,99522-LG-1WT,3341.82,2,2019-05-01
201905,99524-LG-1WA,11238.97,8,2019-05-01
201905,99524-LG-1WT,1473.25,1,2019-05-01
201905,99530-LGR-1WA,8519.880000000001,10,2019-05-01
201905,99530-LGR-1WT,699.66,3,2019-05-01
201905,99533-LGR-1WA,2577.25,4,2019-05-01
201905,99533-LGR-1WT,3607.52,5,2019-05-01
201905,99535-LG-1WA,4250.34,4,2019-05-01
201905,99535-LG-1WT,2729.46,2,2019-05-01
201905,99537-LG-1WA,1303.78,2,2019-05-01
201905,99537-LG-1WT,2664.08,2,2019-05-01
201905,99541-R-1WA,3991.84,7,2019-05-01
201905,99541-R-1WT,1844.91,4,2019-05-01
201905,99543-R-1WA,3208.7,5,2019-05-01
201905,99543-R-1WT,1342.8,2,2019-05-01
201905,99544-1WA,8520.06,9,2019-05-01
201905,99544-1WT,1981.92,3,2019-05-01
201905,99548-1WA,2413.41,3,2019-05-01
201905,99548-1WT,1868.94,2,2019-05-01
201905,CB-CLW2026SS,105954.58,1044,2019-05-01
201906,10491-0,1259472.73,5062,2019-06-01
201906,10493-0,80169.95,311,2019-06-01
201906,11464-0,2235033.57,17898,2019-06-01
201906,11499-0,729649.86,4797,2019-06-01
201906,14047-0,50726.0,209,2019-06-01
201906,19042-0,58676.49,651,2019-06-01
201906,20454-0,147314.65,7415,2019-06-01
201906,20455-0,86973.64,4856,2019-06-01
201906,20466-0,213547.0,10889,2019-06-01
201906,20467-0,139319.87,8303,2019-06-01
201906,21285-0,1868512.45,10986,2019-06-01
201906,22907-0,912516.48,5302,2019-06-01
201906,22908-0,2092557.15,9978,2019-06-01
201906,23270-0,228427.44,1083,2019-06-01
201906,2967-BR1,34853.88,358,2019-06-01
201906,30015-0,813481.2000000001,47885,2019-06-01
201906,3073-NA,215459.18,2315,2019-06-01
201906,3569-0,177484.47,1894,2019-06-01
201906,3946-0,229647.67,840,2019-06-01
201906,4008-0,166121.8,5886,2019-06-01
201906,404716-0,160455.24,1411,2019-06-01
201906,4144-0,365997.84,3126,2019-06-01
201906,4166-0,107300.36,1466,2019-06-01
201906,4167-0,79242.5,1087,2019-06-01
201906,4198-0,528324.85,6158,2019-06-01
201906,4199-0,1919403.8699999999,19992,2019-06-01
201906,4309-0,707849.37,5913,2019-06-01
201906,4326-0,413744.07,2961,2019-06-01
201906,4418-0,218003.19,2987,2019-06-01
201906,4421-0,222943.31,3209,2019-06-01
201906,4434-0,306900.22000000003,2210,2019-06-01
201906,4467-0,689967.11,13161,2019-06-01
201906,4468-0,607994.94,11691,2019-06-01
201906,45385-0,479459.45,2145,2019-06-01
201906,45927-0,536913.54,2425,2019-06-01
201906,45989-0,42395.64,248,2019-06-01
201906,4636-0,1159093.43,44264,2019-06-01
201906,4639-0,121747.76,5461,2019-06-01
201906,4647-0,96058.62,8439,2019-06-01
201906,4648-0,7980.52,840,2019-06-01
201906,4694-0,69955.44,5454,2019-06-01
201906,4734-0,195221.96,8220,2019-06-01
201906,4774-0,459485.04,43362,2019-06-01
201906,4775-0,130726.21,13437,2019-06-01
201906,5172-0,642273.89,1720,2019-06-01
201906,5297-0,68718.41,656,2019-06-01
201906,5401-PA-0,443544.04,224,2019-06-01
201906,78052-0,51247.06,2508,2019-06-01
201906,78253-0,2250440.24,17148,2019-06-01
201906,78279-0,3392350.63,21947,2019-06-01
201906,78279-96,160913.34,791,2019-06-01
201906,81144-DA1,112.53,1,2019-06-01
201906,81145-DA1,104.0,2,2019-06-01
201906,81146-DA1,0.0,1,2019-06-01
201906,81148-DA1,76.2,2,2019-06-01
201906,81149-DA1,174.78,1,2019-06-01
201906,98993-0,154107.93,636,2019-06-01
201906,98994-0,309311.86,1272,2019-06-01
201906,99042-NA,25935.010000000002,212,2019-06-01
201906,99517-LGR-1WA,7039.32,8,2019-06-01
201906,99520-LGR-1WA,2081.56,3,2019-06-01
201906,99522-LG-1WA,4843.26,3,2019-06-01
201906,99524-LG-1WA,5458.9400000000005,5,2019-06-01
201906,99530-LGR-1WA,3496.34,4,2019-06-01
201906,99530-LGR-1WT,1799.14,3,2019-06-01
201906,99533-LGR-1WA,7581.67,9,2019-06-01
201906,99533-LGR-1WT,1857.8,3,2019-06-01
201906,99535-LG-1WA,4277.43,3,2019-06-01
201906,99535-LG-1WT,2087.23,3,2019-06-01
201906,99537-LG-1WA,1303.79,1,2019-06-01
201906,99537-LG-1WT,2330.21,2,2019-06-01
201906,99541-R-1WA,3941.62,7,2019-06-01
201906,99541-R-1WT,614.97,1,2019-06-01
201906,99543-R-1WA,2065.31,3,2019-06-01
201906,99543-R-1WT,671.4,3,2019-06-01
201906,99544-1WA,3886.0600000000004,4,2019-06-01
201906,99544-1WT,5945.76,6,2019-06-01
201906,99548-1WA,908.46,1,2019-06-01
201906,99548-1WT,1868.94,2,2019-06-01
201906,CB-CLW2026SS,106097.35,1063,2019-06-01
201907,10491-0,1887563.01,7575,2019-07-01
201907,10493-0,89427.76,346,2019-07-01
201907,11464-0,1056621.94,8516,2019-07-01
201907,11499-0,769012.45,5093,2019-07-01
201907,14047-0,28316.59,116,2019-07-01
201907,19042-0,63821.97,622,2019-07-01
201907,20454-0,264847.27,13324,2019-07-01
201907,20455-0,131415.38,7350,2019-07-01
201907,20466-0,293527.45,15162,2019-07-01
201907,20467-0,200322.03,11946,2019-07-01
201907,21285-0,2598765.73,15280,2019-07-01
201907,22203-0,292348.42,19579,2019-07-01
201907,22204-0,0.0,0,2019-07-01
201907,22907-0,1563669.83,9086,2019-07-01
201907,22908-0,4033065.38,19232,2019-07-01
201907,23270-0,209866.45,995,2019-07-01
201907,2967-BR1,72978.94,688,2019-07-01
201907,30015-0,280131.12,16495,2019-07-01
201907,30369-0,0.0,1,2019-07-01
201907,3073-NA,269927.11,2844,2019-07-01
201907,3569-0,196307.45,2061,2019-07-01
201907,3946-0,280256.96,1117,2019-07-01
201907,4008-0,190670.09,6888,2019-07-01
201907,404716-0,24303.140000000003,215,2019-07-01
201907,4144-0,384082.07,3237,2019-07-01
201907,4166-0,124326.3,1707,2019-07-01
201907,4167-0,86145.29000000001,1176,2019-07-01
201907,4198-0,633271.0599999999,7352,2019-07-01
201907,4199-0,2342541.68,23819,2019-07-01
201907,4309-0,948862.77,7738,2019-07-01
201907,4326-0,429142.98,3006,2019-07-01
201907,4418-0,243557.34,3214,2019-07-01
201907,4421-0,268582.93,3831,2019-07-01
201907,4434-0,501931.68,3627,2019-07-01
201907,4467-0,834852.84,15638,2019-07-01
201907,4468-0,686226.25,12940,2019-07-01
201907,45385-0,484132.61,2196,2019-07-01
201907,45927-0,729353.28,3291,2019-07-01
201907,45989-0,122696.85,682,2019-07-01
201907,4636-0,993794.23,38380,2019-07-01
201907,4639-0,184069.77,7933,2019-07-01
201907,4647-0,80737.53,6942,2019-07-01
201907,4648-0,9668.8,993,2019-07-01
201907,4694-0,126682.06,9832,2019-07-01
201907,4734-0,278411.25,11941,2019-07-01
201907,4774-0,564457.67,53205,2019-07-01
201907,4775-0,198533.42,20091,2019-07-01
201907,5172-0,710385.92,1894,2019-07-01
201907,5297-0,89401.31,878,2019-07-01
201907,5401-PA-0,605061.34,286,2019-07-01
201907,78052-0,84383.70999999999,4132,2019-07-01
201907,78253-0,3304291.19,25182,2019-07-01
201907,78276-0,0.0,1,2019-07-01
201907,78279-0,3611923.14,23368,2019-07-01
201907,78279-96,146469.84,720,2019-07-01
201907,81144-DA1,3900.56,36,2019-07-01
201907,81145-DA1,11624.46,106,2019-07-01
201907,81146-DA1,4987.1900000000005,32,2019-07-01
201907,81147-DA1,4720.61,34,2019-07-01
201907,81148-DA1,16910.84,123,2019-07-01
201907,81149-DA1,4579.3,22,2019-07-01
201907,81152-LA1,67644.78,813,2019-07-01
201907,81153-LA1,75001.67,813,2019-07-01
201907,81154-LA1,105497.65,813,2019-07-01
201907,81155-LA1,86275.81,813,2019-07-01
201907,81156-LA1,101816.20999999999,815,2019-07-01
201907,81157-LA1,137652.8,813,2019-07-01
201907,98993-0,303593.72,1246,2019-07-01
201907,98994-0,252434.55,1028,2019-07-01
201907,99042-NA,58810.84,411,2019-07-01
201907,99517-LGR-1WA,7867.66,11,2019-07-01
201907,99520-LGR-1WA,5782.1,30,2019-07-01
201907,99520-LGR-1WT,1950.67,7,2019-07-01
201907,99522-LG-1WA,1707.2,2,2019-07-01
201907,99522-LG-1WT,0.0,1,2019-07-01
201907,99524-LG-1WA,4656.15,4,2019-07-01
201907,99524-LG-1WT,1473.25,3,2019-07-01
201907,99530-LGR-1WA,5228.12,7,2019-07-01
201907,99530-LGR-1WT,2698.71,4,2019-07-01
201907,99533-LGR-1WA,3730.48,4,2019-07-01
201907,99533-LGR-1WT,5630.1900000000005,9,2019-07-01
201907,99535-LG-1WA,5411.21,6,2019-07-01
201907,99535-LG-1WT,1123.9,2,2019-07-01
201907,99537-LG-1WA,2607.56,3,2019-07-01
201907,99537-LG-1WT,3288.74,6,2019-07-01
201907,99541-R-1WA,2224.96,6,2019-07-01
201907,99541-R-1WT,3197.84,26,2019-07-01
201907,99543-R-1WA,5005.5199999999995,10,2019-07-01
201907,99543-R-1WT,671.4,3,2019-07-01
201907,99544-1WA,7263.58,9,2019-07-01
201907,99544-1WT,1981.92,3,2019-07-01
201907,99548-1WA,1998.6100000000001,4,2019-07-01
201907,99548-1WT,1868.94,2,2019-07-01
201907,CB-CLW2026SS,109721.82,1127,2019-07-01
201908,10491-0,1734398.9,6993,2019-08-01
201908,10493-0,77874.51,309,2019-08-01
201908,11464-0,1510722.44,12170,2019-08-01
201908,11499-0,831114.16,5584,2019-08-01
201908,14047-0,25945.47,105,2019-08-01
201908,19042-0,79869.51,887,2019-08-01
201908,20454-0,198646.86000000002,10049,2019-08-01
201908,20455-0,140074.16999999998,7897,2019-08-01
201908,20466-0,333808.25,17026,2019-08-01
201908,20467-0,222508.1,13308,2019-08-01
201908,21285-0,2802257.68,16476,2019-08-01
201908,22203-0,22986.77,1502,2019-08-01
201908,22204-0,263994.64,19608,2019-08-01
201908,22907-0,1492938.17,8604,2019-08-01
201908,22908-0,1892456.17,9023,2019-08-01
201908,23270-0,77829.86,369,2019-08-01
201908,2967-BR1,51916.25,492,2019-08-01
201908,30015-0,0.0,8,2019-08-01
201908,30369-0,1396517.55,10721,2019-08-01
201908,3073-NA,256191.69,2698,2019-08-01
201908,3569-0,244018.14,2513,2019-08-01
201908,3946-0,309952.12,1180,2019-08-01
201908,4008-0,199744.46,7259,2019-08-01
201908,404715-0,19546.8,260,2019-08-01
201908,404716-0,119998.57,1054,2019-08-01
201908,4144-0,401509.79,3352,2019-08-01
201908,4166-0,128931.15000000001,1765,2019-08-01
201908,4167-0,81829.56,1116,2019-08-01
201908,4198-0,582510.21,6931,2019-08-01
201908,4199-0,2117784.31,21305,2019-08-01
201908,4309-0,948270.46,7581,2019-08-01
201908,4326-0,530544.93,3751,2019-08-01
201908,4418-0,237418.5,3078,2019-08-01
201908,4421-0,261043.68,3856,2019-08-01
201908,4434-0,522163.55,3767,2019-08-01
201908,4467-0,842119.57,15603,2019-08-01
201908,4468-0,658242.63,12229,2019-08-01
201908,45385-0,444890.54,2018,2019-08-01
201908,45927-0,913917.22,4132,2019-08-01
201908,45989-0,123323.22,711,2019-08-01
201908,4636-0,1020968.05,39248,2019-08-01
201908,4639-0,222295.27,9555,2019-08-01
201908,4647-0,180365.72,16114,2019-08-01
201908,4648-0,10677.75,1102,2019-08-01
201908,4694-0,93904.66,7456,2019-08-01
201908,4734-0,253236.37,10932,2019-08-01
201908,4774-0,535095.49,50484,2019-08-01
201908,4775-0,157539.55,16333,2019-08-01
201908,5172-0,909096.56,2361,2019-08-01
201908,5297-0,84465.7,727,2019-08-01
201908,5401-PA-0,639741.17,315,2019-08-01
201908,78052-0,86979.14,4351,2019-08-01
201908,78253-0,2007684.68,15301,2019-08-01
201908,78276-0,2757695.2399999998,18255,2019-08-01
201908,78279-0,3565968.59,23070,2019-08-01
201908,78279-96,115141.55,566,2019-08-01
201908,81144-DA1,743.74,9,2019-08-01
201908,81145-DA1,0.0,10,2019-08-01
201908,81146-DA1,4408.030000000001,26,2019-08-01
201908,81147-DA1,121.97,2,2019-08-01
201908,81148-DA1,531.4499999999999,18,2019-08-01
201908,81149-DA1,509.44,3,2019-08-01
201908,81152-LA1,3078.52,38,2019-08-01
201908,81153-LA1,3505.67,43,2019-08-01
201908,81154-LA1,5060.820000000001,41,2019-08-01
201908,81155-LA1,3926.44,39,2019-08-01
201908,81156-LA1,4747.58,40,2019-08-01
201908,81157-LA1,6433.9,39,2019-08-01
201908,98993-0,206580.58,852,2019-08-01
201908,98994-0,289736.7,1195,2019-08-01
201908,99042-NA,27541.5,226,2019-08-01
201908,99517-LGR-1WA,3463.33,4,2019-08-01
201908,99517-LGR-1WT,479.67,2,2019-08-01
201908,99520-LGR-1WA,3099.2,3,2019-08-01
201908,99520-LGR-1WT,505.99,1,2019-08-01
201908,99522-LG-1WA,3182.96,4,2019-08-01
201908,99522-LG-1WT,2970.51,2,2019-08-01
201908,99524-LG-1WA,13189.77,10,2019-08-01
201908,99524-LG-1WT,654.78,1,2019-08-01
201908,99530-LGR-1WA,3001.31,7,2019-08-01
201908,99530-LGR-1WT,2398.85,4,2019-08-01
201908,99533-LGR-1WA,6061.69,11,2019-08-01
201908,99533-LGR-1WT,2325.8900000000003,4,2019-08-01
201908,99535-LG-1WA,3463.24,4,2019-08-01
201908,99535-LG-1WT,1445.01,1,2019-08-01
201908,99537-LG-1WA,1303.79,1,2019-08-01
201908,99537-LG-1WT,5328.18,4,2019-08-01
201908,99541-R-1WA,6782.08,14,2019-08-01
201908,99541-R-1WT,2733.2000000000003,7,2019-08-01
201908,99543-R-1WA,1936.23,4,2019-08-01
201908,99543-R-1WT,652.32,2,2019-08-01
201908,99544-1WA,5253.63,7,2019-08-01
201908,99544-1WT,880.85,1,2019-08-01
201908,99548-1WA,8176.14,9,2019-08-01
201908,99548-1WT,934.47,1,2019-08-01
201908,CB-CLW2026SS,112869.27,1136,2019-08-01
201909,10491-0,1773515.61,7129,2019-09-01
201909,10493-0,106835.16,414,2019-09-01
201909,11464-0,1725096.4,13905,2019-09-01
201909,11499-0,1062180.71,7130,2019-09-01
201909,14047-0,37870.08,156,2019-09-01
201909,19042-0,58828.59,595,2019-09-01
201909,20454-0,201800.33,10149,2019-09-01
201909,20455-0,105062.84,5874,2019-09-01
201909,20466-0,410813.28,21251,2019-09-01
201909,20467-0,272461.72,16586,2019-09-01
201909,21285-0,2288161.6,13461,2019-09-01
201909,22203-0,280880.06,18821,2019-09-01
201909,22204-0,0.0,10,2019-09-01
201909,22907-0,1107930.46,6411,2019-09-01
201909,22908-0,3640428.09,17364,2019-09-01
201909,23270-0,172095.09,816,2019-09-01
201909,2967-BR1,31298.87,302,2019-09-01
201909,30015-0,574788.6900000001,33837,2019-09-01
201909,30369-0,952372.97,7309,2019-09-01
201909,3073-NA,179158.55,1918,2019-09-01
201909,3569-0,164931.36000000002,1787,2019-09-01
201909,3946-0,209184.82,772,2019-09-01
201909,4008-0,166786.75,6029,2019-09-01
201909,404715-0,723231.6,9620,2019-09-01
201909,404716-0,377208.86,3319,2019-09-01
201909,4144-0,423593.09,3506,2019-09-01
201909,4166-0,115040.28,1576,2019-09-01
201909,4167-0,82767.54,1143,2019-09-01
201909,4198-0,686634.89,8283,2019-09-01
201909,4199-0,2421978.86,24025,2019-09-01
201909,4309-0,969402.02,7671,2019-09-01
201909,4326-0,411475.89,2854,2019-09-01
201909,4418-0,263255.57,3412,2019-09-01
201909,4421-0,268602.17,3606,2019-09-01
201909,4434-0,502899.38,3623,2019-09-01
201909,4467-0,868364.26,16332,2019-09-01
201909,4468-0,640577.71,11679,2019-09-01
201909,45385-0,566364.59,2569,2019-09-01
201909,45927-0,698730.22,3154,2019-09-01
201909,45989-0,110626.71,634,2019-09-01
201909,4636-0,1045468.14,40230,2019-09-01
201909,4639-0,163296.65,7118,2019-09-01
201909,4647-0,56592.26,4738,2019-09-01
201909,4648-0,13182.49,1361,2019-09-01
201909,4694-0,85388.97,6586,2019-09-01
201909,4734-0,199099.38,8623,2019-09-01
201909,4774-0,461960.92,43481,2019-09-01
201909,4775-0,142229.69,15107,2019-09-01
201909,5172-0,668758.64,1755,2019-09-01
201909,5297-0,28509.82,256,2019-09-01
201909,5401-PA-0,430681.4,228,2019-09-01
201909,78052-0,80166.23,3941,2019-09-01
201909,78248-0,52818.86,263,2019-09-01
201909,78249-0,49724.63,295,2019-09-01
201909,78253-0,3383683.42,25785,2019-09-01
201909,78276-0,5410474.82,35810,2019-09-01
201909,78279-0,4745858.13,30704,2019-09-01
201909,78279-96,145452.63,715,2019-09-01
201909,81144-DA1,2270.44,21,2019-09-01
201909,81145-DA1,1830.61,21,2019-09-01
201909,81146-DA1,8994.9,57,2019-09-01
201909,81147-DA1,1277.75,12,2019-09-01
201909,81148-DA1,10160.17,147,2019-09-01
201909,81149-DA1,6103.07,66,2019-09-01
201909,81152-LA1,36027.24,433,2019-09-01
201909,81153-LA1,18820.12,207,2019-09-01
201909,81154-LA1,18037.12,139,2019-09-01
201909,81155-LA1,42129.76,397,2019-09-01
201909,81156-LA1,45726.35,366,2019-09-01
201909,81157-LA1,19640.45,116,2019-09-01
201909,98993-0,407309.06,1678,2019-09-01
201909,98994-0,395280.45,1614,2019-09-01
201909,99042-NA,36579.9,301,2019-09-01
201909,99517-LGR-1WA,3041.55,3,2019-09-01
201909,99520-LGR-1WA,6266.21,8,2019-09-01
201909,99520-LGR-1WT,1097.25,4,2019-09-01
201909,99522-LG-1WA,6457.68,7,2019-09-01
201909,99522-LG-1WT,1670.91,1,2019-09-01
201909,99524-LG-1WA,5619.47,5,2019-09-01
201909,99524-LG-1WT,1473.25,2,2019-09-01
201909,99530-LGR-1WA,6680.360000000001,10,2019-09-01
201909,99530-LGR-1WT,2698.71,6,2019-09-01
201909,99533-LGR-1WA,5540.49,6,2019-09-01
201909,99533-LGR-1WT,4036.7400000000002,7,2019-09-01
201909,99535-LG-1WA,4250.34,5,2019-09-01
201909,99535-LG-1WT,8234.62,7,2019-09-01
201909,99537-LG-1WA,5215.12,5,2019-09-01
201909,99537-LG-1WT,1332.05,1,2019-09-01
201909,99541-R-1WA,10072.7,19,2019-09-01
201909,99541-R-1WT,1352.93,5,2019-09-01
201909,99543-R-1WA,1290.82,4,2019-09-01
201909,99543-R-1WT,1342.8,3,2019-09-01
201909,99544-1WA,7719.6,11,2019-09-01
201909,99544-1WT,2972.88,3,2019-09-01
